,time,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
826,826,63.679,19.848,19.021,17.367,76.084,63.679,31.426000000000002,30.599,14.886000000000001,44.658,27.291,43.831,73.603,26.464000000000002,43.831,61.198,25.637,31.426000000000002,58.717,7.4430000000000005,14.059000000000001
827,827,14.904,27.324,82.8,32.292,16.56,76.176,67.068,62.1,33.12,16.56,10.764,2.484,59.616,7.452,14.904,75.348,52.992000000000004,30.636,43.056,3.3120000000000003,7.452
828,828,72.123,33.160000000000004,16.580000000000002,76.268,28.186,74.61,45.595,77.926,79.584,38.963,79.584,12.435,0.8290000000000001,31.502,18.238,51.398,49.74,14.093,72.123,20.725,55.543
829,829,60.59,19.09,29.05,55.61,68.89,53.95,15.77,77.19,83.83,57.27,24.900000000000002,42.33,34.03,5.8100000000000005,50.63,9.96,9.96,78.02,58.1,49.800000000000004,78.85000000000001
830,830,67.311,71.46600000000001,35.733000000000004,80.607,20.775000000000002,44.043,49.029,12.465,47.367000000000004,56.508,34.902,36.564,73.128,19.944,41.550000000000004,3.3240000000000003,78.114,24.099,43.212,66.48,62.325
831,831,17.472,79.04,13.312000000000001,19.136,77.376,26.624000000000002,72.384,34.944,72.384,9.152000000000001,14.976,69.056,8.32,37.44,48.256,16.64,42.432,18.304000000000002,45.76,73.21600000000001,71.552
832,832,9.163,74.137,22.491,4.998,34.986000000000004,12.495000000000001,25.823,26.656,62.475,17.493000000000002,27.489,40.817,44.982,57.477000000000004,72.471,20.825,49.147,35.819,54.978,76.636,40.817
833,833,55.044000000000004,7.506,56.712,81.732,74.226,49.206,76.72800000000001,36.696,46.704,21.684,20.85,30.024,52.542,0.834,20.016000000000002,73.392,9.174,1.668,60.882,62.550000000000004,77.562
834,834,50.1,33.4,59.285000000000004,38.410000000000004,69.305,37.575,28.39,82.665,78.49,60.120000000000005,35.07,60.955,57.615,36.74,19.205000000000002,48.43,11.69,22.545,67.635,7.515000000000001,73.48
835,835,11.704,78.584,52.668,33.44,50.160000000000004,0.836,41.800000000000004,27.588,2.508,75.24,5.016,49.324,13.376,10.868,66.044,33.44,79.42,77.748,39.292,55.176,75.24
836,836,80.352,15.903,19.251,61.101,23.436,73.656,48.546,82.863,19.251,36.828,76.167,49.383,7.533,24.273,34.317,71.982,47.709,1.674,10.881,4.1850000000000005,51.894
837,837,18.436,62.85,55.308,27.654,76.258,71.23,47.766,4.19,62.012,49.442,48.604,49.442,10.056000000000001,56.146,73.744,51.118,77.934,5.0280000000000005,36.872,6.704,44.414
838,838,6.712,84.739,11.746,41.111000000000004,63.764,16.78,71.315,30.204,62.086,1.678,9.229000000000001,12.585,57.891,83.061,14.263,26.009,76.349,26.009,48.662,80.544,31.882
839,839,84.0,24.36,35.28,63.84,1.68,74.76,7.5600000000000005,45.36,78.12,7.5600000000000005,71.4,66.36,74.76,7.5600000000000005,68.04,5.88,60.480000000000004,43.68,9.24,42.84,2.52
840,840,17.661,78.21300000000001,75.69,75.69,16.82,15.138,25.23,52.983000000000004,52.983000000000004,56.347,4.205,34.481,75.69,84.941,52.983000000000004,71.485,70.644,79.895,19.343,70.644,57.188
841,841,66.518,44.626,63.15,67.36,67.36,26.944,37.048,83.358,74.096,47.152,48.836,16.84,50.52,52.204,40.416000000000004,33.68,0.842,3.368,63.992000000000004,81.674,40.416000000000004
842,842,30.348,33.72,48.894,66.59700000000001,71.655,53.109,42.15,34.563,26.976,12.645,37.935,60.696,41.307,56.481,45.522,2.529,57.324,17.703,10.959,84.3,39.621
843,843,8.44,59.924,69.208,9.284,26.164,3.376,46.42,82.712,21.1,37.980000000000004,36.292,58.236000000000004,85.244,27.008,73.428,67.52,16.036,34.604,55.704,57.392,21.944
844,844,83.655,29.575,14.365,64.22,76.895,43.095,67.6,76.05,29.575,51.545,71.825,41.405,81.965,48.165,83.655,54.08,29.575,68.44500000000001,13.52,78.58500000000001,9.295
845,845,23.688,60.912,67.68,60.912,37.224000000000004,80.37,36.378,85.446,20.304000000000002,5.0760000000000005,35.532000000000004,16.074,14.382,85.446,37.224000000000004,84.60000000000001,15.228,32.148,75.294,20.304000000000002,2.5380000000000003
846,846,33.033,83.85300000000001,70.301,11.858,66.066,64.372,7.623,66.066,1.694,14.399000000000001,25.41,24.563,16.94,66.066,16.94,66.066,62.678000000000004,29.645,33.88,23.716,22.022000000000002
847,847,27.984,69.536,70.384,8.48,2.544,77.168,72.08,79.712,51.728,12.72,62.752,35.616,84.8,27.984,2.544,71.232,34.768,25.44,22.896,22.048000000000002,11.024000000000001
848,848,28.866,23.772000000000002,16.131,44.997,58.581,26.319,45.846000000000004,13.584,0.849,53.487,84.9,18.678,76.41,49.242000000000004,33.96,69.618,46.695,67.92,4.245,6.792,61.977000000000004
849,849,40.800000000000004,7.65,17.85,85.85000000000001,84.15,45.9,47.6,68.85000000000001,43.35,18.7,5.1000000000000005,82.45,26.35,9.35,28.05,25.5,73.95,46.75,69.7,62.050000000000004,35.7
850,850,6.808,69.782,35.742,22.977,85.10000000000001,85.10000000000001,45.103,59.57,85.10000000000001,79.994,31.487000000000002,8.51,26.381,5.957,16.169,60.421,64.676,68.08,58.719,53.613,64.676
851,851,26.412,66.456,52.824,77.532,56.232,33.228,16.188,59.64,82.644,75.828,32.376,84.348,29.82,5.112,85.2,84.348,37.488,83.496,28.116,41.748,72.42
852,852,2.559,58.004,11.942,51.18,10.236,82.741,30.708000000000002,34.973,40.944,35.826,58.004,86.153,62.269,34.973,10.236,38.385,54.592,71.652,38.385,49.474000000000004,14.501
853,853,14.518,57.218,5.124,58.926,42.7,23.912,17.080000000000002,51.24,63.196,24.766000000000002,9.394,16.226,6.832,2.562,59.78,21.35,25.62,31.598,81.13,3.416,71.736
854,854,5.985,48.735,54.72,50.445,0.855,63.27,64.98,50.445,51.300000000000004,68.4,60.705,47.88,34.2,6.84,61.56,26.505,16.245,34.2,76.095,86.355,31.635
855,855,43.656,31.672,34.24,54.784,77.896,35.096000000000004,65.056,8.56,65.056,72.76,34.24,78.752,47.08,71.048,59.92,62.488,18.832,28.248,18.832,28.248,35.096000000000004
856,856,53.991,62.561,80.558,21.425,43.707,17.14,55.705,29.138,59.133,49.706,37.708,80.558,31.709,77.987,11.141,10.284,83.986,56.562000000000005,10.284,82.272,26.567
857,857,60.918,46.332,9.438,35.178,14.586,36.894,14.586,59.202,17.16,6.006,12.012,53.196,36.894,32.604,13.728,20.592,84.084,49.764,33.462,30.03,31.746000000000002
858,858,3.436,16.321,42.95,24.911,24.911,21.475,35.219,30.924,72.156,3.436,40.373,80.746,85.041,12.026,85.9,42.95,6.013,15.462,26.629,36.937,18.898
859,859,4.3,40.42,85.14,18.92,30.1,49.88,53.32,9.46,37.84,8.6,26.66,71.38,29.240000000000002,79.98,8.6,64.5,45.58,35.26,52.46,20.64,67.94
860,860,51.660000000000004,18.942,67.158,58.548,40.467,33.579,45.633,59.409,76.629,75.768,51.660000000000004,41.328,68.88,56.826,19.803,68.88,22.386,63.714,24.969,18.942,4.305
861,861,69.822,50.858000000000004,37.928,5.172,75.856,81.89,28.446,31.032,52.582,35.342,31.894000000000002,17.240000000000002,68.098,18.102,41.376,10.344,6.034,18.964,79.304,71.546,57.754
862,862,18.986,6.041,33.657000000000004,78.533,18.986,71.629,53.506,85.437,44.876,51.78,26.753,31.068,37.109,48.328,74.218,47.465,37.972,21.575,37.972,29.342000000000002,25.027
863,863,87.264,16.416,10.368,18.144000000000002,21.6,69.984,68.256,36.288000000000004,6.048,31.968,45.792,29.376,85.536,40.608000000000004,41.472,83.808,14.688,50.112,49.248,50.112,73.44
864,864,48.44,0.865,55.36,12.11,1.73,53.63,6.92,38.925000000000004,70.93,72.66,37.195,68.33500000000001,62.28,9.515,79.58,69.2,34.6,20.76,69.2,79.58,0.865
865,865,2.598,34.64,7.7940000000000005,87.46600000000001,44.166000000000004,26.846,67.548,80.538,27.712,84.002,58.022,18.186,37.238,77.074,6.928,59.754,55.424,60.620000000000005,36.372,41.568,86.60000000000001
866,866,84.099,69.36,43.35,42.483000000000004,20.808,71.961,30.345,82.365,72.828,65.025,18.207,2.601,51.153,68.493,0.867,52.887,56.355000000000004,78.897,82.365,13.005,57.222
867,867,28.644000000000002,24.304000000000002,73.78,9.548,21.7,29.512,37.324,58.156,30.38,53.816,36.456,77.252,26.04,8.68,30.38,84.196,45.136,24.304000000000002,0.868,12.152000000000001,11.284
868,868,10.428,79.94800000000001,19.987000000000002,44.319,46.926,26.939,33.891,30.415,35.629,30.415,6.952,0.869,77.34100000000001,85.162,19.987000000000002,0.869,33.022,60.83,81.686,64.306,33.022
869,869,11.31,33.93,36.54,71.34,59.160000000000004,49.59,8.700000000000001,51.33,8.700000000000001,14.790000000000001,86.13,24.36,78.3,2.61,46.980000000000004,57.42,71.34,70.47,5.22,35.67,56.550000000000004
870,870,11.323,87.971,1.742,81.874,42.679,20.904,67.06700000000001,85.358,52.26,8.71,78.39,1.742,6.968,71.422,27.001,71.422,21.775000000000002,15.678,19.162,7.839,20.904
871,871,51.448,61.04,52.32,21.8,85.456,26.16,10.464,47.088,81.968,26.16,77.608,28.776,82.84,83.712,20.056,74.992,68.888,35.752,83.712,1.744,47.96
872,872,58.491,15.714,77.697,50.634,17.46,75.078,34.047000000000004,26.19,20.079,4.365,55.872,26.19,86.427,1.746,45.396,47.142,81.18900000000001,59.364000000000004,12.222,14.841000000000001,17.46
873,873,30.59,49.818,49.818,68.172,3.496,78.66,17.48,14.858,59.432,83.904,76.038,20.976,31.464000000000002,33.212,44.574,34.96,8.74,60.306000000000004,27.968,51.566,27.094
874,874,7.875,8.75,46.375,48.125,14.875,48.125,13.125,81.375,55.125,58.625,55.125,33.25,83.125,80.5,18.375,17.5,0.875,86.625,2.625,62.125,38.5
875,875,83.22,49.056000000000004,62.196,11.388,36.792,36.792,41.172000000000004,18.396,44.676,7.884,80.592,79.71600000000001,9.636000000000001,1.752,39.42,6.132000000000001,28.032,47.304,44.676,42.924,56.94
876,876,77.176,54.374,67.529,2.6310000000000002,37.711,71.037,35.957,72.791,85.946,68.406,1.754,52.620000000000005,79.807,59.636,50.866,54.374,36.834,15.786,1.754,58.759,22.802
877,877,79.898,32.486000000000004,43.9,14.926,76.386,86.922,79.898,81.654,35.12,52.68,35.12,27.218,56.192,52.68,31.608,51.802,9.658,21.95,28.096,71.996,51.802
878,878,4.3950000000000005,52.74,39.555,50.103,0.879,46.587,39.555,35.160000000000004,22.854,57.135,67.683,60.651,70.32000000000001,27.249000000000002,7.9110000000000005,30.765,58.014,7.9110000000000005,87.9,50.982,32.523
879,879,12.32,87.12,51.92,57.2,8.8,77.44,20.240000000000002,68.64,35.2,66.88,85.36,63.36,26.400000000000002,77.44,4.4,19.36,38.72,66.0,80.08,64.24,84.48
880,880,45.812,21.144000000000002,75.766,83.69500000000001,23.787,60.789,38.764,44.050000000000004,9.691,8.81,72.242,37.002,77.528,3.524,36.121,88.10000000000001,79.29,8.81,63.432,85.45700000000001,63.432
881,881,44.982,36.162,62.622,21.168,64.386,35.28,12.348,34.398,35.28,88.2,0.882,14.112,20.286,63.504,38.808,58.212,15.876,19.404,71.44200000000001,45.864000000000004,34.398
882,882,2.649,36.203,63.576,1.766,50.331,37.969,7.064,81.236,65.342,74.172,36.203,57.395,14.128,34.437,36.203,81.236,52.980000000000004,30.905,18.543,27.373,24.724
883,883,22.1,48.620000000000005,17.68,38.012,51.272,67.184,72.488,88.4,65.416,60.112,45.968,22.984,63.648,58.344,84.864,38.012,7.956,45.968,14.144,37.128,11.492
884,884,21.240000000000002,2.6550000000000002,68.145,59.295,67.26,24.78,2.6550000000000002,42.480000000000004,76.995,50.445,55.755,74.34,76.11,64.605,84.075,75.22500000000001,45.135,4.425,6.195,15.045,43.365
885,885,56.704,31.896,29.238,32.782000000000004,21.264,51.388,62.906,83.284,52.274,2.658,54.932,10.632,63.792,77.968,2.658,64.678,0.886,84.17,62.02,29.238,72.652
886,886,17.740000000000002,46.124,66.525,13.305,39.028,31.045,33.706,86.039,2.661,83.378,54.107,62.977000000000004,8.870000000000001,75.395,85.152,39.028,84.265,42.576,29.271,44.35,24.836000000000002
887,887,18.648,88.8,36.408,1.776,28.416,39.96,0.888,25.752,75.48,54.168,38.184,89.688,63.048,34.632,59.496,16.872,14.208,45.288000000000004,65.712,69.264,79.92
888,888,74.676,7.112,55.118,79.121,81.788,65.786,15.113,56.896,59.563,72.898,16.891000000000002,61.341,84.455,63.119,74.676,39.116,10.668000000000001,61.341,24.003,78.232,22.225
889,889,85.44,82.77,26.7,12.46,8.01,1.78,46.28,72.09,32.93,48.06,46.28,39.160000000000004,56.96,43.61,6.23,25.810000000000002,44.5,47.17,40.94,24.92,74.76
890,890,84.645,88.209,32.967,59.697,71.28,28.512,78.408,60.588,12.474,29.403000000000002,85.536,46.332,77.517,18.711000000000002,42.768,65.934,64.152,77.517,24.948,2.673,34.749
891,891,86.524,6.244,18.732,24.976,4.46,42.816,8.028,86.524,66.008,11.596,57.088,60.656,22.3,88.308,55.304,22.3,15.164,2.676,64.224,68.684,0.892
892,892,40.185,59.831,78.584,50.901,24.111,29.469,61.617000000000004,60.724000000000004,17.86,6.251,41.971000000000004,75.012,11.609,69.654,14.288,66.08200000000001,40.185,45.543,78.584,8.037,71.44
893,893,36.654,9.834,88.506,25.926000000000002,48.276,18.774,13.41,81.354,25.032,17.88,45.594,74.202,45.594,53.64,83.142,77.778,59.898,17.88,82.248,89.4,84.93
894,894,87.71000000000001,80.55,29.535,49.225,64.44,86.815,33.115,85.92,77.865,15.215,41.17,12.530000000000001,8.055,20.585,27.745,4.4750000000000005,45.645,71.60000000000001,89.5,22.375,66.23
895,895,46.592,15.232000000000001,8.064,22.400000000000002,81.536,26.88,22.400000000000002,0.896,2.688,60.928000000000004,86.016,55.552,38.528,60.928000000000004,89.60000000000001,25.984,11.648,69.888,88.70400000000001,53.76,83.328
896,896,54.717,90.59700000000001,21.528,38.571,44.85,9.867,16.146,49.335,68.172,52.923,72.657,80.73,0.897,44.85,26.013,18.837,43.953,68.172,11.661,39.468,6.279
897,897,20.654,28.736,5.388,15.266,27.838,10.776,46.696,44.002,39.512,69.146,66.452,72.738,28.736,0.898,7.184,22.45,4.49,32.328,59.268,88.902,60.166000000000004
898,898,41.354,40.455,14.384,21.576,86.304,90.799,64.728,44.051,78.21300000000001,57.536,8.99,8.99,54.839,17.081,81.809,75.516,29.667,37.758,34.162,3.596,81.809
899,899,21.6,36.0,56.7,70.2,57.6,69.3,73.8,44.1,89.10000000000001,63.0,49.5,54.0,78.3,85.5,67.5,21.6,75.60000000000001,29.7,40.5,79.2,88.2
900,900,62.169000000000004,84.694,91.001,81.991,53.159,5.406,74.783,72.08,27.931,2.703,77.486,59.466,77.486,27.931,53.159,16.218,5.406,84.694,32.436,35.139,30.634
901,901,14.432,78.474,7.216,20.746,46.002,42.394,25.256,52.316,75.768,44.198,64.042,11.726,9.922,65.846,9.922,5.412,38.786,34.276,0.902,33.374,66.748
902,902,6.321,58.695,8.127,85.785,14.448,58.695,58.695,34.314,40.635,80.367,39.732,74.949,74.949,19.866,74.046,77.658,74.046,63.21,37.926,83.07600000000001,27.09
903,903,51.528,86.784,76.84,10.848,70.512,65.992,38.872,62.376000000000005,59.664,76.84,30.736,18.984,22.6,0.904,11.752,6.328,46.104,64.184,66.896,54.24,76.84
904,904,3.62,9.05,76.925,0.905,15.385,11.765,83.26,91.405,66.97,74.21000000000001,55.205,25.34,55.205,47.06,55.205,2.715,29.865000000000002,48.870000000000005,44.345,9.955,52.49
905,905,15.402000000000001,82.446,5.436,41.676,36.24,62.514,73.386,86.07000000000001,9.06,66.138,47.112,30.804000000000002,19.026,57.984,68.856,46.206,69.762,51.642,25.368000000000002,45.300000000000004,55.266
906,906,40.815,32.652,29.024,55.327,33.559,68.025,51.699,77.095,36.28,74.374,90.7,42.629,51.699,65.304,0.907,31.745,76.188,30.838,19.047,54.42,24.489
907,907,32.688,29.964000000000002,48.124,36.32,19.976,3.632,49.94,48.124,53.572,75.364,69.008,57.204,75.364,29.056,89.892,6.356,10.896,26.332,73.548,13.620000000000001,68.1
908,908,88.173,34.542,65.44800000000001,65.44800000000001,22.725,74.538,81.81,18.18,55.449,3.636,9.999,60.903,69.993,30.906000000000002,27.27,1.818,46.359,8.181000000000001,16.362000000000002,87.264,74.538
909,909,9.1,38.22,22.75,64.61,44.59,3.64,57.33,64.61,51.870000000000005,43.68,74.62,6.37,63.7,10.92,72.8,78.26,7.28,39.13,47.32,84.63,38.22
910,910,58.304,30.063000000000002,62.859,42.817,92.011,61.948,26.419,43.728,48.283,81.99,62.859,53.749,79.257,13.665000000000001,27.330000000000002,20.042,5.466,62.859,63.77,71.96900000000001,76.524
911,911,57.456,1.824,5.472,36.480000000000004,41.04,85.72800000000001,50.160000000000004,57.456,36.480000000000004,81.168,26.448,6.384,15.504,25.536,66.57600000000001,67.488,65.664,43.776,8.208,54.72,72.048
912,912,9.13,77.605,56.606,10.043000000000001,6.391,14.608,37.433,12.782,72.127,5.478,89.474,62.997,20.086000000000002,83.996,67.562,38.346000000000004,13.695,79.431,20.086000000000002,52.041000000000004,23.738
913,913,48.442,0.914,53.926,61.238,19.194,66.72200000000001,35.646,11.882,12.796000000000001,88.658,35.646,39.302,69.464,73.12,36.56,71.292,23.764,10.968,21.936,57.582,85.002
914,914,86.01,5.49,45.75,48.495000000000005,85.095,51.24,43.005,61.305,53.985,36.6,56.730000000000004,64.965,36.6,75.94500000000001,37.515,12.81,74.115,71.37,82.35000000000001,32.94,85.095
915,915,65.952,71.44800000000001,90.684,27.48,73.28,54.044000000000004,37.556,52.212,76.028,56.792,25.648,73.28,47.632,18.32,19.236,79.69200000000001,65.952,41.22,44.884,84.272,82.44
916,916,33.929,49.518,79.779,24.759,9.17,58.688,45.85,42.182,22.008,86.19800000000001,40.348,35.763,69.69200000000001,40.348,83.447,75.194,62.356,63.273,64.19,28.427,15.589
917,917,18.36,84.456,27.54,57.834,68.85000000000001,70.686,65.178,41.31,40.392,28.458000000000002,32.13,7.344,57.834,35.802,46.818,78.94800000000001,58.752,89.964,69.768,76.194,60.588
918,918,67.087,91.9,25.732,32.165,12.866,34.003,51.464,16.542,11.947000000000001,8.271,28.489,44.112,11.947000000000001,11.947000000000001,74.43900000000001,87.305,9.19,22.056,76.277,92.819,92.819
919,919,89.24,88.32000000000001,41.4,5.5200000000000005,2.7600000000000002,22.080000000000002,29.44,81.88,13.8,34.04,3.68,55.2,69.0,16.56,22.080000000000002,1.84,23.0,64.4,69.92,61.64,15.64
920,920,16.578,38.682,11.052,90.258,22.104,78.285,93.021,39.603,7.368,51.576,65.391,11.973,48.813,52.497,58.023,46.050000000000004,93.021,46.050000000000004,45.129,90.258,28.551000000000002
921,921,50.71,14.752,55.32,12.908,14.752,91.278,10.142,26.738,83.902,18.44,28.582,48.866,55.32,33.192,93.122,11.064,29.504,54.398,16.596,42.412,57.164
922,922,30.459,90.45400000000001,82.147,27.69,19.383,66.456,71.071,8.307,69.22500000000001,68.302,37.843,32.305,24.921,21.229,93.223,11.076,63.687000000000005,30.459,66.456,59.995000000000005,23.998
923,923,13.86,45.276,22.176000000000002,13.86,20.328,37.884,92.4,39.732,67.452,50.82,3.696,39.732,46.2,30.492,73.92,20.328,43.428000000000004,51.744,19.404,63.756,39.732
924,924,27.75,57.35,37.0,32.375,81.4,82.325,5.55,85.10000000000001,20.35,65.675,22.2,10.175,70.3,52.725,60.125,86.95,10.175,11.1,16.65,83.25,42.550000000000004
925,925,2.778,67.598,9.26,68.524,12.038,30.558,50.93,19.446,59.264,17.594,21.298000000000002,1.852,14.816,4.63,55.56,12.038,80.562,50.93,74.08,43.522,51.856
926,926,50.058,40.788000000000004,45.423,52.839,57.474000000000004,7.416,18.54,69.525,41.715,91.773,82.503,82.503,66.744,35.226,43.569,90.846,46.35,88.065,76.014,82.503,33.372
927,927,56.608000000000004,77.024,0.928,65.888,25.056,7.424,23.2,16.704,12.064,10.208,58.464,35.264,93.72800000000001,1.856,43.616,45.472,77.024,61.248000000000005,17.632,67.744,25.984
928,928,19.509,50.166000000000004,88.255,17.651,66.888,68.746,35.302,54.811,13.006,69.675,4.6450000000000005,43.663000000000004,71.533,39.018,80.82300000000001,27.87,9.290000000000001,47.379,57.598,12.077,76.178
929,929,0.93,19.53,15.81,86.49,88.35000000000001,16.740000000000002,48.36,93.0,59.52,43.71,80.91,15.81,39.06,60.45,80.91,38.13,4.65,29.76,75.33,33.480000000000004,29.76
930,930,49.343,47.481,42.826,9.31,67.96300000000001,50.274,51.205,25.137,38.171,1.862,40.033,11.172,19.551000000000002,74.48,14.896,85.652,8.379,20.482,40.033,30.723,63.308
931,931,69.9,42.872,15.844000000000001,22.368000000000002,91.336,73.628,49.396,70.83200000000001,44.736000000000004,69.9,73.628,37.28,92.268,35.416000000000004,78.288,46.6,89.47200000000001,49.396,65.24,64.308,18.64
932,932,26.124,57.846000000000004,13.062,46.65,82.104,58.779,82.104,30.789,69.042,13.995000000000001,85.836,9.33,69.97500000000001,50.382,41.052,61.578,57.846000000000004,7.464,76.506,12.129,45.717
933,933,41.096000000000004,35.492,46.7,65.38,38.294000000000004,58.842,28.02,90.598,6.538,62.578,50.436,24.284,84.994,53.238,42.03,4.67,14.944,86.862,62.578,10.274000000000001,42.964
934,934,78.54,49.555,39.27,13.09,75.735,5.61,18.7,1.87,16.830000000000002,8.415000000000001,71.06,10.285,16.830000000000002,63.58,23.375,63.58,3.74,66.385,26.18,3.74,47.685
935,935,44.928000000000004,71.136,12.168000000000001,50.544000000000004,1.872,36.504,65.52,73.944,58.032000000000004,65.52,68.328,60.84,36.504,73.944,70.2,50.544000000000004,67.392,44.928000000000004,94.536,36.504,61.776
936,936,29.047,79.645,64.653,2.811,1.874,17.803,1.874,54.346000000000004,38.417,49.661,7.496,86.20400000000001,14.055,78.708,84.33,87.141,37.480000000000004,14.992,82.456,56.22,93.7
937,937,9.38,74.102,52.528,49.714,72.226,6.566,48.776,15.008000000000001,53.466,22.512,33.768,28.14,11.256,26.264,90.986,30.954,30.954,67.536,17.822,53.466,16.884
938,938,92.022,92.022,30.987000000000002,8.451,71.364,94.839,46.011,20.658,55.401,42.255,66.669,35.682,30.987000000000002,39.438,39.438,30.987000000000002,73.242,84.51,31.926000000000002,24.414,26.292
939,939,19.740000000000002,5.64,26.32,26.32,16.92,18.8,91.18,9.4,55.46,81.78,19.740000000000002,66.74,48.88,13.16,11.28,81.78,27.26,45.12,58.28,39.480000000000004,30.080000000000002
940,940,21.643,67.752,32.935,73.398,18.82,89.395,55.519,19.761,72.45700000000001,86.572,42.345,72.45700000000001,88.45400000000001,71.516,74.339,68.693,93.159,19.761,87.513,34.817,31.994
941,941,40.506,70.65,11.304,88.548,86.664,22.608,88.548,72.534,52.752,29.202,1.8840000000000001,10.362,4.71,6.594,72.534,42.39,48.984,64.056,57.462,62.172000000000004,42.39
942,942,30.176000000000002,24.518,72.611,93.357,85.813,68.839,81.098,87.699,16.031,45.264,80.155,49.979,88.642,52.808,66.953,53.751,3.7720000000000002,16.974,92.414,41.492,9.43
943,943,26.432000000000002,28.32,6.6080000000000005,45.312,60.416000000000004,24.544,71.744,16.992,46.256,69.856,83.072,89.68,89.68,38.704,5.664,48.144,57.584,34.928,76.464,1.8880000000000001,56.64
944,944,22.68,40.635,92.61,31.185000000000002,59.535000000000004,12.285,9.450000000000001,25.515,63.315000000000005,67.095,38.745,95.44500000000001,33.075,86.94,34.965,85.05,34.02,23.625,55.755,45.36,79.38
945,945,26.488,73.788,90.816,11.352,39.732,90.816,32.164,56.76,95.546,81.35600000000001,58.652,63.382,0.9460000000000001,19.866,19.866,11.352,57.706,57.706,80.41,89.87,71.896
946,946,53.032000000000004,39.774,35.986000000000004,7.5760000000000005,38.827,35.986000000000004,14.205,21.781,25.569,10.417,39.774,6.6290000000000004,84.283,35.986000000000004,0.9470000000000001,29.357,74.813,95.647,83.336,11.364,25.569
947,947,92.904,15.168000000000001,75.84,7.5840000000000005,7.5840000000000005,78.684,92.904,88.164,18.96,61.620000000000005,37.92,11.376,36.024,18.96,87.21600000000001,24.648,8.532,95.748,59.724000000000004,45.504,16.116
948,948,87.308,27.521,11.388,46.501,1.8980000000000001,37.96,44.603,71.175,15.184000000000001,67.379,29.419,39.858000000000004,62.634,74.971,61.685,14.235,91.104,39.858000000000004,84.461,84.461,85.41
949,949,72.2,75.05,5.7,81.7,35.15,1.9000000000000001,37.050000000000004,40.85,39.9,24.7,11.4,69.35000000000001,84.55,77.9,26.6,75.05,53.2,82.65,50.35,93.10000000000001,41.800000000000004
950,950,66.57000000000001,86.541,19.02,96.051,43.746,38.991,77.031,61.815000000000005,13.314,65.619,56.109,4.755,89.394,34.236000000000004,40.893,16.167,42.795,91.296,1.9020000000000001,26.628,40.893
951,951,29.512,75.208,91.392,59.024,67.592,55.216,93.296,29.512,0.9520000000000001,93.296,26.656,79.968,70.44800000000001,52.36,45.696,52.36,76.16,0.9520000000000001,62.832,39.032000000000004,65.688
952,952,52.415,14.295,16.201,87.676,78.146,73.381,91.488,92.441,15.248000000000001,2.859,67.663,29.543,22.872,45.744,9.53,82.911,68.616,38.12,89.58200000000001,60.039,11.436
953,953,81.09,80.136,1.9080000000000001,16.218,80.136,66.78,56.286,10.494,62.964,39.114000000000004,46.746,33.39,29.574,61.056000000000004,94.446,84.906,61.056000000000004,83.952,2.862,80.136,67.734
954,954,7.640000000000001,45.84,22.92,25.785,35.335,12.415000000000001,49.660000000000004,25.785,9.55,41.065,36.29,56.345,85.95,79.265,2.865,51.57,34.38,55.39,87.86,45.84,52.525
955,955,15.296000000000001,3.8240000000000003,91.776,10.516,66.92,2.868,31.548000000000002,9.56,29.636,95.60000000000001,79.348,64.052,86.04,57.36,77.436,43.02,61.184000000000005,66.92,8.604000000000001,78.392,46.844
956,956,18.183,30.624000000000002,11.484,22.011,11.484,33.495,54.549,16.269000000000002,44.022,61.248000000000005,32.538000000000004,59.334,64.119,96.657,2.871,84.21600000000001,2.871,44.022,86.13,16.269000000000002,9.57
957,957,20.118000000000002,77.598,84.304,59.396,50.774,75.682,72.808,34.488,69.934,94.842,93.884,58.438,39.278,69.934,9.58,41.194,52.69,14.370000000000001,35.446,14.370000000000001,83.346
958,958,68.089,23.975,65.212,51.786,65.212,43.155,27.811,70.96600000000001,0.9590000000000001,72.884,10.549,42.196,31.647000000000002,35.483000000000004,9.59,94.941,23.016000000000002,36.442,23.975,11.508000000000001,4.795
959,959,20.16,72.0,18.240000000000002,67.2,7.68,37.44,45.12,62.4,23.04,33.6,66.24,0.96,23.04,20.16,39.36,72.96000000000001,2.88,17.28,21.12,70.08,71.04
960,960,66.309,54.777,58.621,89.373,62.465,76.88,7.688,73.997,37.479,78.802,24.986,50.933,34.596000000000004,62.465,20.181,80.724,59.582,26.908,13.454,34.596000000000004,66.309
961,961,24.05,11.544,64.45400000000001,94.276,57.72,67.34,26.936,91.39,63.492000000000004,37.518,73.112,17.316,68.302,26.936,76.96000000000001,18.278,83.694,2.886,14.43,7.696,90.428
962,962,61.632,90.522,0.963,74.151,60.669000000000004,82.818,81.855,9.63,29.853,61.632,93.411,67.41,20.223,43.335,36.594,83.781,90.522,39.483000000000004,6.7410000000000005,64.521,82.818
963,963,75.19200000000001,35.668,12.532,80.976,42.416000000000004,89.652,24.1,97.364,67.48,3.856,1.928,49.164,36.632,19.28,54.948,73.264,73.264,48.2,63.624,68.444,50.128
964,964,55.97,82.99,39.565,97.465,1.93,86.85000000000001,46.32,32.81,72.375,33.775,46.32,94.57000000000001,93.605,47.285000000000004,27.985,82.025,20.265,53.075,45.355000000000004,4.825,79.13
